;_index;_type;_id;_score;_source.date;_source.country;_source.orientation;_source.metadata;_source.keywords;_source.city;_source.rating;_source.county;_source.media;_source.lens;_source.dirname;_source.filename;_source.museum;_source.imported;_source.width;_source.location;_source.state;_source.place;_source.height;_source.md5;_source.placeInterpolated;_source.modified;_source.deleted;_source.found_file_on_disk;long;lat
60;images2;test;vwPEqWwBP8SISckhZ7xa;2.6241126;2019-07-30T16:58:44;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4522.JPG;;2019-08-19;4272;[];Unknown;True;2848;5ed216a0d13cec4d58b31d31ef395759;True;;;;0.0;0.0
61;images2;test;wgPEqWwBP8SISckhZ7z7;2.6241126;2019-08-03T18:27:22;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4536.JPG;;2019-08-19;4272;[];Unknown;True;2848;d1412b441326a1976de436252bfde207;True;;;;0.0;0.0
62;images2;test;ywPEqWwBP8SISckhabyo;2.6241126;2019-07-29T19:49:09;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4495.JPG;;2019-08-19;4272;[];Unknown;True;2848;0fb24b2489d8142ba1775a5a2561cef0;True;;;;0.0;0.0
63;images2;test;zAPEqWwBP8SISckhabzF;2.6241126;2019-07-28T20:05:20;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4481.JPG;;2019-08-19;4272;[];Unknown;True;2848;101929fa87d6805b7763b33963bee783;True;;;;0.0;0.0
64;images2;test;zgPEqWwBP8SISckharwC;2.6241126;2019-07-26T12:55:51;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4456.JPG;;2019-08-19;4272;[];Unknown;True;2848;0172abfc03fb07d865f5c0d5b9605e2f;True;;;;0.0;0.0
65;images2;test;0APEqWwBP8SISckharxH;2.6241126;2019-07-26T11:37:50;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4442.JPG;;2019-08-19;4272;[];Unknown;True;2848;6065345564afcf7c667d26f197e9b509;True;;;;0.0;0.0
66;images2;test;1APEqWwBP8SISckharzH;2.6241126;2019-07-26T11:37:57;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4443.JPG;;2019-08-19;4272;[];Unknown;True;2848;200a86952e5bf21cc5a54ea45d9bed08;True;;;;0.0;0.0
67;images2;test;1QPEqWwBP8SISckharzh;2.6241126;2019-07-26T20:06:32;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4457.JPG;;2019-08-19;4272;[];Unknown;True;2848;fd6f4fcaaba5bea841d39225bfa01fc0;True;;;;0.0;0.0
68;images2;test;1wPEqWwBP8SISckha7yJ;2.6241126;2019-07-28T20:05:04;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4480.JPG;;2019-08-19;4272;[];Unknown;True;2848;c40abfd86d957460a37cdbb25250bc48;True;;;;0.0;0.0
69;images2;test;2APEqWwBP8SISckha7ym;2.6241126;2019-07-29T19:48:40;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4494.JPG;;2019-08-19;4272;[];Unknown;True;2848;a61796ab3e8aa4c375b9181535a27708;True;;;;0.0;0.0
70;images2;test;4APEqWwBP8SISckhbLzb;2.6241126;2019-08-03T18:27:24;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4537.JPG;;2019-08-19;4272;[];Unknown;True;2848;132d8467426fb40cfd20ea2e7c1453ef;True;;;;0.0;0.0
71;images2;test;4QPEqWwBP8SISckhbbxn;2.6241126;2019-07-30T16:59:11;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4523.JPG;;2019-08-19;4272;[];Unknown;True;2848;4a248ae3ece5f971b723c30264d1a616;True;;;;0.0;0.0
72;images2;test;5wPEqWwBP8SISckhcLyq;2.6241126;2019-07-30T17:12:47;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4527.JPG;;2019-08-19;4272;[];Unknown;True;2848;f5d27688995ff94d1a58b52a3519edd0;True;;;;0.0;0.0
73;images2;test;6APEqWwBP8SISckhcLzY;2.6241126;2019-07-30T17:16:06;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4533.JPG;;2019-08-19;4272;[];Unknown;True;2848;6b3dc26680d29ff6df1403b9a7352e55;True;;;;0.0;0.0
74;images2;test;6wPEqWwBP8SISckhcbxv;2.6241126;2019-07-25T21:40:09;Hrvatska;Rotated 90 CW;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9573.JPG;;2019-08-19;3840;[];Unknown;True;2160;9253c2ff973ff4d4aa4075dbf0994603;True;;;;0.0;0.0
75;images2;test;8APEqWwBP8SISckhcryh;2.6241126;2019-07-28T20:08:46;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4484.JPG;;2019-08-19;4272;[];Unknown;True;2848;c7489a5b6884ddf1ce367a76f29235e0;True;;;;0.0;0.0
76;images2;test;8wPEqWwBP8SISckhc7xp;2.6241126;2019-07-26T12:08:21;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4453.JPG;;2019-08-19;4272;[];Unknown;True;2848;fb21ace12ac3068399483e4dca8ca66c;True;;;;0.0;0.0
77;images2;test;9APEqWwBP8SISckhc7yS;2.6241126;2019-07-26T12:06:22;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4447.JPG;;2019-08-19;4272;[];Unknown;True;2848;e2c67267a376f92f6a50cceea6767afa;True;;;;0.0;0.0
78;images2;test;jgPEqWwBP8SISckhGLtk;2.6241126;2019-07-20T18:35:23;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;- -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9911.JPG;;2019-08-19;1800;[];Unknown;True;1800;ac7bb9d6b5c32d2e42376a40fc1cbd7a;True;;;;0.0;0.0
79;images2;test;3gPEqWwBP8SISckhN7vl;2.6241126;2019-07-20T18:35:23;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;- -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9915.JPG;;2019-08-19;1800;[];Unknown;True;1800;c6ab515ac3cdb8d00552407f360b9e67;True;;;;0.0;0.0
80;images2;test;-QPEqWwBP8SISckhPrtg;2.6241126;2019-07-20T18:35:23;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;- -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9916.JPG;;2019-08-19;1800;[];Unknown;True;1800;944cb3d534bef694a5339b81567b50d2;True;;;;0.0;0.0
81;images2;test;ZwPEqWwBP8SISckhA7v8;2.6241126;2019-07-20T18:35:23;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;- -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9912.JPG;;2019-08-19;1800;[];Unknown;True;1800;2fcc46512084cd7518d1cacb019dfe2d;True;;;;0.0;0.0
82;images2;test;bQPEqWwBP8SISckhVbyU;2.6241126;2019-07-20T18:35:23;Hrvatska;-;True;[];Unknown;2;-;image;- -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9908.JPG;;2019-08-19;321;[];Unknown;True;571;6f764a5dfcf473266ee9c03bb468362a;True;;;;0.0;0.0
83;images2;test;FwPEqWwBP8SISckhRryn;2.6241126;2019-07-25T12:23:00;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9488.JPG;;2019-08-19;4032;[];Unknown;True;3024;8eb2c947d0a92e8442c5e9401b45663a;True;;;;0.0;0.0
84;images2;test;GQPEqWwBP8SISckhRrz9;2.6241126;2019-07-25T13:06:27;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9517.JPG;;2019-08-19;4032;[];Unknown;True;3024;d7db3f3d5b5da6d769b2c8d479a07cda;True;;;;0.0;0.0
85;images2;test;HAPEqWwBP8SISckhR7xu;2.6241126;2019-08-03T18:28:22;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4543.JPG;;2019-08-19;4272;[];Unknown;True;2848;4962b9de1c6820d240c7443f6c0f03ca;True;;;;0.0;0.0
86;images2;test;HwPEqWwBP8SISckhR7zN;2.6241126;2019-08-03T19:27:56;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4557.JPG;;2019-08-19;4272;[];Unknown;True;2848;44fd043fdbdebd814157fdb1b05cf2ff;True;;;;0.0;0.0
87;images2;test;IwPEqWwBP8SISckhSLyg;2.6241126;2019-08-03T18:28:10;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4541.JPG;;2019-08-19;4272;[];Unknown;True;2848;5fea387311a4821fadb527b68b24df84;True;;;;0.0;0.0
88;images2;test;JAPEqWwBP8SISckhSLzG;2.6241126;2019-08-03T19:27:13;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4555.JPG;;2019-08-19;4272;[];Unknown;True;2848;dbc5fe301b0f3cb1cabd48437d2d304c;True;;;;0.0;0.0
89;images2;test;KAPEqWwBP8SISckhSbyF;2.6241126;2019-07-25T12:30:06;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9501.JPG;;2019-08-19;4032;[];Unknown;True;3024;df9f06837c428d7734e48e3606d2603b;True;;;;0.0;0.0
90;images2;test;KQPEqWwBP8SISckhSbyf;2.6241126;2019-07-25T13:05:05;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9515.JPG;;2019-08-19;4032;[];Unknown;True;3024;020778d64ff82aa60df4c420feab9866;True;;;;0.0;0.0
91;images2;test;KgPEqWwBP8SISckhSby6;2.6241126;2019-07-25T13:14:00;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9529.JPG;;2019-08-19;4032;[];Unknown;True;3024;30555afae06c055d32a3e57620c67378;True;;;;0.0;0.0
92;images2;test;MQPEqWwBP8SISckhSrzt;2.6241126;2019-07-26T11:34:35;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4435.JPG;;2019-08-19;4272;[];Unknown;True;2848;357679e1af40897d6dfdb317d6eff909;True;;;;0.0;0.0
93;images2;test;MgPEqWwBP8SISckhS7wN;2.6241126;2019-07-25T19:42:26;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4421.JPG;;2019-08-19;4272;[];Unknown;True;2848;df3523430e4e32c033aad65af99b9152;True;;;;0.0;0.0
94;images2;test;NAPEqWwBP8SISckhS7x3;2.6241126;2019-07-20T18:35:23;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4409.JPG;;2019-08-19;4272;[];Unknown;True;2848;e99465dc7c361188de223dbdbae438b8;True;;;;0.0;0.0
95;images2;test;NgPEqWwBP8SISckhS7yt;2.6241126;2019-07-25T19:42:14;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4420.JPG;;2019-08-19;4272;[];Unknown;True;2848;c78d6418ea8a22450f74c08d737d921f;True;;;;0.0;0.0
96;images2;test;OQPEqWwBP8SISckhTLxL;2.6241126;2019-07-26T11:34:19;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4434.JPG;;2019-08-19;4272;[];Unknown;True;2848;35fd0ba9dad5485a08d6ed3c17691ea6;True;;;;0.0;0.0
97;images2;test;PQPEqWwBP8SISckhTbx4;2.6241126;2019-07-25T10:48:09;Hrvatska;Rotated 90 CW;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9474.JPG;;2019-08-19;3724;[];Unknown;True;2096;536fe522857879a456904bcfd700eda2;True;;;;0.0;0.0
98;images2;test;PwPEqWwBP8SISckhTbzb;2.6241126;2019-07-25T13:13:59;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9528.JPG;;2019-08-19;4032;[];Unknown;True;3024;1779613c5499bb777d2f9d19618fab34;True;;;;0.0;0.0
99;images2;test;QAPEqWwBP8SISckhTrwO;2.6241126;2019-07-25T13:04:49;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9514.JPG;;2019-08-19;4032;[];Unknown;True;3024;7ff38ccd4d860919b4c99a5a2d26ea69;True;;;;0.0;0.0
100;images2;test;QgPEqWwBP8SISckhTrxs;2.6241126;2019-07-25T12:30:06;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9500.JPG;;2019-08-19;4032;[];Unknown;True;3024;a8f48b6105e1b865bea1a8df2b7a0041;True;;;;0.0;0.0
101;images2;test;RAPEqWwBP8SISckhTrzK;2.6241126;2019-08-03T19:26:40;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4554.JPG;;2019-08-19;4272;[];Unknown;True;2848;8998209e8095502590eccfcea965faaf;True;;;;0.0;0.0
102;images2;test;SAPEqWwBP8SISckhT7yV;2.6241126;2019-08-03T18:28:03;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4540.JPG;;2019-08-19;4272;[];Unknown;True;2848;bb90137a37ef9f6ae742e024623fd0aa;True;;;;0.0;0.0
103;images2;test;TAPEqWwBP8SISckhULxh;2.6241126;2019-08-03T18:28:26;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4544.JPG;;2019-08-19;4272;[];Unknown;True;2848;fcd5f94307f9874540eaf5775bbe5daf;True;;;;0.0;0.0
104;images2;test;TgPEqWwBP8SISckhULzJ;2.6241126;2019-08-03T19:25:27;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4550.JPG;;2019-08-19;4272;[];Unknown;True;2848;c7e281a81b4bb2f8b9e2c9190797ab15;True;;;;0.0;0.0
105;images2;test;UAPEqWwBP8SISckhUbwZ;2.6241126;2019-07-25T12:36:10;Hrvatska;Rotated 90 CW;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9504.JPG;;2019-08-19;4032;[];Unknown;True;3024;e2cac28074e792fb3fcd585507af6e8c;True;;;;0.0;0.0
106;images2;test;UQPEqWwBP8SISckhUbw6;2.6241126;2019-07-25T12:47:02;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9510.JPG;;2019-08-19;4032;[];Unknown;True;3024;15828844c3445f8b9da7531320517be2;True;;;;0.0;0.0
107;images2;test;VQPEqWwBP8SISckhUbzm;2.6241126;2019-07-25T19:42:03;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4418.JPG;;2019-08-19;4272;[];Unknown;True;2848;7a4391db65bccc15f6edee2b9076b0d5;True;;;;0.0;0.0
108;images2;test;VgPEqWwBP8SISckhUrwQ;2.6241126;2019-07-26T10:51:32;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4430.JPG;;2019-08-19;4272;[];Unknown;True;2848;2006c1f18494080d2e7ffc262cafb8d3;True;;;;0.0;0.0
109;images2;test;WwPEqWwBP8SISckhUrzU;2.6241126;2019-07-25T20:17:26;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4424.JPG;;2019-08-19;4272;[];Unknown;True;2848;9d37888cf79ba2ac05c84c34e3d60547;True;;;;0.0;0.0
110;images2;test;XQPEqWwBP8SISckhU7wj;2.6241126;2019-07-25T20:21:40;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4425.JPG;;2019-08-19;4272;[];Unknown;True;2848;dca14bfd9d4ba7fe8f6dda3db39330db;True;;;;0.0;0.0
111;images2;test;XgPEqWwBP8SISckhU7w5;2.6241126;2019-07-26T10:51:34;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4431.JPG;;2019-08-19;4272;[];Unknown;True;2848;c27f621e4d824da2a02e5ad6470cb807;True;;;;0.0;0.0
112;images2;test;YQPEqWwBP8SISckhU7yV;2.6241126;2019-07-25T19:42:07;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4419.JPG;;2019-08-19;4272;[];Unknown;True;2848;77d6a1d9df6e909678b9943284323cfd;True;;;;0.0;0.0
113;images2;test;YgPEqWwBP8SISckhU7y4;2.6241126;2019-07-30T13:22:30;Hrvatska;Rotated 90 CW;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9698.JPG;;2019-08-19;3840;[];Unknown;True;2160;f992f444aca47fed01c8a1aafcb7f945;True;;;;0.0;0.0
114;images2;test;ZwPEqWwBP8SISckhVLyd;2.6241126;2019-07-25T12:50:30;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9511.JPG;;2019-08-19;4032;[];Unknown;True;3024;60bcbcef7c982f85d8e5e9d9d0d0ce5c;True;;;;0.0;0.0
115;images2;test;agPEqWwBP8SISckhVbwY;2.6241126;2019-08-03T19:25:33;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4551.JPG;;2019-08-19;4272;[];Unknown;True;2848;35d67dd3bcea23467a66b51da440adb9;True;;;;0.0;0.0
116;images2;test;dAPEqWwBP8SISckhV7wY;2.6241126;2019-08-03T19:25:51;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4553.JPG;;2019-08-19;4272;[];Unknown;True;2848;2d7da79ec98209663f6c322225bd38b2;True;;;;0.0;0.0
117;images2;test;dgPEqWwBP8SISckhWLxh;2.6241126;2019-07-25T12:51:35;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9513.JPG;;2019-08-19;4032;[];Unknown;True;3024;55673cab91130c6fb808bd5a885a4b74;True;;;;0.0;0.0
118;images2;test;dwPEqWwBP8SISckhWLx9;2.6241126;2019-07-25T12:41:59;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9507.JPG;;2019-08-19;4032;[];Unknown;True;3024;0c56c8c1caa0d50c6c936df072554ae4;True;;;;0.0;0.0
119;images2;test;eAPEqWwBP8SISckhWLyb;2.6241126;2019-07-25T12:26:57;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9498.JPG;;2019-08-19;4032;[];Unknown;True;3024;e16e1254a0d7796e83447bc4e47b9675;True;;;;0.0;0.0
120;images2;test;fgPEqWwBP8SISckhWbyZ;2.6241126;2019-07-26T11:34:11;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4433.JPG;;2019-08-19;4272;[];Unknown;True;2848;38c2ba9ee0fd50bb10f36789125ff2b6;True;;;;0.0;0.0
121;images2;test;gAPEqWwBP8SISckhWbz1;2.6241126;2019-07-26T10:51:42;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4432.JPG;;2019-08-19;4272;[];Unknown;True;2848;9cf407ec6a99ae4a23989de9a0667c95;True;;;;0.0;0.0
122;images2;test;gQPEqWwBP8SISckhWrwa;2.6241126;2019-07-25T20:22:03;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4426.JPG;;2019-08-19;4272;[];Unknown;True;2848;260a0653f79bcc1a2269330dee573900;True;;;;0.0;0.0
